id,library,methods,constructor
287932385,M5Core2,test###getName###event_handler###passed,DragFromBackgroundtoBGoal
287932385,M5Core2,test###getName###event_handler###passed,SwipeUpGoal
287932385,M5Core2,test###getName###event_handler###passed,SwipeDownGoal
287932385,M5Core2,test###getName###event_handler###passed,SwipeLeftGoal
287932385,M5Core2,test###getName###event_handler###passed,SwipeRightGoal
287932385,M5Core2,setcolor###print###setGeometry###write###Print###setFontsize###clearWriteError###availableForWrite###println###getWriteError###flush,TFTTerminal
287932385,M5Core2,setcolor###print###setGeometry###write###Print###setFontsize###clearWriteError###availableForWrite###println###getWriteError###flush,TFTTerminal
287932385,M5Core2,OnMouseMove###OnRightButtonUp###OnRightButtonDown###OnLeftButtonDown###OnMiddleButtonDown###OnLeftButtonUp###OnMiddleButtonUp,MouseRptParser
287932385,M5Core2,setPWM###writeMicroseconds###setOutputMode###getPWM###setExtClk###reset###setOscillatorFrequency###sleep###setPin###getOscillatorFrequency###readPrescale###setPWMFreq###wakeup###begin,Adafruit_PWMServoDriver
287932385,M5Core2,setcolor###print###setGeometry###write###Print###setFontsize###clearWriteError###availableForWrite###println###getWriteError###flush,TFTTerminal
287932385,M5Core2,setcolor###print###setGeometry###write###Print###setFontsize###clearWriteError###availableForWrite###println###getWriteError###flush,TFTTerminal
287932385,M5Core2,checkSHT20###readTemperature###readUserRegister###setResolution###writeUserRegister###initSHT20###readHumidity###showReslut,DFRobot_SHT20
287932385,M5Core2,loadHzk16###setTextSize###fillScreen###setCursor###disableHzk16###highlight###writeHzk###setHighlightColor###setTextColor,DisplayCh
287932385,M5Core2,hasArg###_uploadWriteByte###_parseRequest###_handleRequest###hostHeader###sendContent###arg###serveStatic###_parseForm###_prepareHeader###close###_uploadReadByte###sendContent_P###authenticate###addHandler###begin###args###_collectHeader###argName###handleClient###onFileUpload###setContentLength###send_P###collectHeaders###headers###_parseArguments###requestAuthentication###uri###headerName###_parseFormUploadAborted###header###client###stop###streamFile###sendHeader###_addRequestHandler###_responseCodeToString###send###urlDecode###onNotFound###hasHeader###method###on###upload,WebServer
287932385,M5Core2,hub_wire_fill_color###hub_d_wire_value_B###hub_a_wire_value_B###hub_wire_index_color###hub_d_wire_value_A###hub_a_wire_value_A###hub_a_read_value###hub_d_read_value_B###hub_wire_setBrightness###hub_wire_length###hub_d_read_value_A###begin,PortHub
287932385,M5Core2,setGain###getVoltage###EEPORMRead###setCalibration###startSingleConversion###isInConversion###setRate###readCalibrationFromEEPROM###EEPORMWrite###getConversion###getAdcRaw###saveCalibration2EEPROM###setMode,Voltmeter
287932385,M5Core2,PCD_WriteRegister###PCD_ReadRegister###PICC_ReadCardSerial###MIFARE_OpenUidBackdoor###PICC_GetType###PCD_SetAntennaGain###MIFARE_Ultralight_Write###MIFARE_GetValue###MIFARE_Decrement###PCD_Reset###PICC_DumpMifareUltralightToSerial###PCD_AntennaOff###PICC_REQA_or_WUPA###PICC_Select###MIFARE_Write###MIFARE_SetUid###PICC_RequestA###MIFARE_Transfer###PCD_PerformSelfTest###PCD_CommunicateWithPICC###MIFARE_Read###PICC_DumpMifareClassicSectorToSerial###GetStatusCodeName###PCD_ClearRegisterBitMask###setBitMask###PCD_StopCrypto1###PICC_GetTypeName###MIFARE_Restore###PCD_Authenticate###PICC_HaltA###PICC_DumpMifareClassicToSerial###MIFARE_Increment###MIFARE_SetAccessBits###PCD_CalculateCRC###PCD_GetAntennaGain###MIFARE_SetValue###PCD_MIFARE_Transceive###MIFARE_UnbrickUidSector###PCD_AntennaOn###PICC_IsNewCardPresent###PCD_TransceiveData###PICC_DumpToSerial###PCD_Init###PICC_WakeupA###PCD_SetRegisterBitMask,MFRC522
287932385,M5Core2,drawCircle###availableForWrite###drawGlyph###pushImage###getSetup###color16to8###getPivotX###fillEllipse###getCursorX###getColorDepth###decodeUTF8###pushInSprite###fillRect###frameBuffer###flush###invertDisplay###deleteSprite###readcommand32###clearWriteError###getTextDatum###writeColors###drawRightString###drawCentreString###drawJpg###fontsLoaded###pushEmptyColor###drawFastVLine###createSprite###end_SDA_Read###setRotation###begin###getSPIinstance###textWidth###setFreeFont###setWindow###setTextWrap###begin_SDA_Read###fontHeight###getUnicodeFontIndex###init###commandList###setTextPadding###pushRotated###fillCircleHelper###readcommand8###drawLine###drawEllipse###getSprite2Buff###readcommand16###setScrollRect###print###setPsram###setSwapBytes###spiwrite###height###drawFloat###println###getAttribute###setAttribute###unloadFont###drawChar###getRotation###writecommand###writeColor###fillSprite###showFont###drawXBitmap###drawJpgFile###drawRoundRect###getWriteError###writedata###getSwapBytes###fillScreen###drawString###setCursor###drawColorBitmap###setAddrWindow###getPivotY###pushRect###fillCircle###getRotatedBounds###setColorDepth###loadFont###alphaBlend###scroll###setTextSize###Print###tft_Read_8###drawRect###startWrite###readRectRGB###setBitmapColor###setTextFont###fillRoundRect###setTextColor###readRect###drawCircleHelper###getCursorY###color565###write###pushSprite###printToSprite###pushColors###setPivot###readPixel###setTextDatum###setCallback###drawBitmap###pushColor###drawFastHLine###color8to16###drawColorBitmapAlpha###drawPixel###width###getUnicodeIndex###drawTriangle###drawNumber###endWrite###fillTriangle,TFT_eSprite
287932385,M5Core2,test###instanceIndex###wasDetected###getName###delHandlers###addHandler,Gesture
287932385,M5Core2,fingerMove###rotate###isPressed###setTextSize###fingerUp###hide###wasPressed###pressedFor###addHandler###wasReleasefor###getName###releasedFor###isReleased###contains###instanceIndex###setFont###set###init###timeoutEvents###cancel###valid###delHandlers###erase###lastChange###draw###setLabel###wasReleased###postReleaseEvents###fingerDown###label###read,Button
472778896,radsensboard,getCalibrationValue###getRadiationLevelDynamic###getHighVoltageGeneratorState###getFirmwareVersion###readData###setLedIndicationState###setCalibrationValue###getRadiationLevelStatic###init###resetPulseCount###getLedIndicationState###setHighVoltageGeneratorState###getBoardAddress###getPulseCount,RadSensBoard
111203093,SensorFusion,MadgwickUpdate###getPitchRadians###MahonyUpdate###getYaw###getYawRadians###getQuat###initQuat###getRollRadians###getPitch###deltatUpdate###getRoll,SF
65157046,OakOLED,sendcommand###clearDisplay###display###resetDisplay###drawPixel###displayOff###displayOn###begin,OakOLED
446747945,DFRobot_BMM150,getReg###compensateX###setRate###binChangeString###setXYRep###readData###begin###advSelfTest###setOperationMode###getHighThresholdInterrputState###compensateZ###getDataOverrunState###getMeasurementStateXYZ###getGeomagneticData###getOverflowState###validateAdvSelfTest###setThresholdInterrupt###normalSelfTest###setMeasurementXYZ###getChipID###setPresetMode###setInterruputLatch###getTrimData###setZRep###advSelfTestMeasurement###getOperationMode###setOverflowPin###setInterrputPin###getRate###getThresholdData###setHighThresholdInterrupt###setLowThresholdInterrupt###getLowThresholdInterrputState###sensorInit###setAdvSelfTestCurrent###setDataOverrun###writeData###getDataReadyState###validatNormalSelfTest###selfTest###setDataReadyPin###setPowerControlBit###softReset###getCompassDegree###setReg###compensateY,DFRobot_BMM150_I2C
67056572,mpu9250,die_temp_c###accel_range###mag_y_ut###ConfigGyroRange###new_mag_data###ReadFifo###ConfigAccelRange###fifo_overflow###FIFO_MAX_SIZE###gyro_x_radps###mag_z_ut###gyro_z_radps###EnableDrdyInt###Config###ConfigDlpfBandwidth###Begin###fifo_gyro_x_radps###accel_x_mps2###fifo_accel_y_mps2###accel_y_mps2###fifo_gyro_y_radps###gyro_y_radps###EnableWom###dlpf_bandwidth###ConfigSrd###Read###mag_ut###new_imu_data###gyro_radps###Mpu9250###fifo_accel_x_mps2###fifo_gyro_z_radps###EnableFifo###DisableDrdyInt###srd###gyro_range###mag_x_ut###fifo_accel_z_mps2###accel_z_mps2###DisableFifo###accel_mps2###Reset,Mpu9250
442354627,MCP23017_LCD12864,clear###utf8###drawCircle###print###Print###I2C_LCD12864###availableForWrite###println###drawFillBox###drawHLine###drawChar###drawVLine###drawBox###setBL_on###drawFillCircle###getWriteError###drawText###write###write_char###setFont###init###flush###fillBuffer###invertingText###drawBitmap###sendBuffer###cp1251###clearBuffer###setBL_off###clearWriteError###resumeDrawText###drawPixel,I2C_LCD12864
8161633,Adafruit_LSM303DLHC,getSensor###getEvent###begin,Adafruit_LSM303_Accel_Unified
8161633,Adafruit_LSM303DLHC,enableAutoRange###setMagRate###getSensor###getEvent###setMagGain###begin,Adafruit_LSM303_Mag_Unified
56606363,CD74HC4067,channel,CD74HC4067
216097230,sphero-sdk-arduino-cpp-library-manager,setRawMotors###aimStart###rollStop###isAiming###resetHeading###setHeading###aimStop###rollStart,DriveControl
216097230,sphero-sdk-arduino-cpp-library-manager,setLeds,LedControl
111717853,GameControllersSTM32,setSamples###getDPadToJoystick###setDPadToJoystick###setAxisResistors###read###begin,GamePortController
111717853,GameControllersSTM32,getDPadToJoystick###setDPadToJoystick###read###begin,GenesisController
93893681,SparkFun_RFD77402_Arduino_Library,getValidPixels###getConfidenceValue###writeRegister###goToOffMode###begin###reset###goToOnMode###setThreshold###getPeak###setFrequency###setPeak###getDistance###takeMeasurement###writeRegister16###readRegister16###getCalibrationData###goToStandbyMode###readRegister###getFrequency###getThreshold###getMailbox###getMode###getChipID###goToMeasurementMode,RFD77402
141872351,pm2008_i2c,read###command###begin,PM2008_I2C
281690862,TLI493D-W2BW,getX###setTrigger###enableTemp###getRegBits###begin###getY###disableCollisionAvoidance###updateData###getTemp###setUpdateRate###enableInterrupt###getNorm###disableWakeUp###enableBz###getAzimuth###getPolar###setWakeUpThresholdLSB###disableBz###setWakeUpThresholdMT###setRegBits###enableWakeUp###resetSensor###setMeasurementRange###enableCollisionAvoidance###disableInterrupt###getZ###setAccessMode###wakeUpEnabled###disableTemp###setWakeUpThreshold,Tli493d
370635320,microDS3231,setHMSDMY###getDay###lostPower###getDate###begin###getHours###getDateChar###getMinutes###setTime###getTime###getSeconds###getMonth###getTimeString###getTimeChar###getDateString###getUnix###getTemperatureFloat###getTemperature###getYear,MicroDS3231
222916591,Melopero_LSM9DS1_Arduino_Library,setGyroODR###getErrorString###setAccInterrupt###setMagInterrupt###setMagRange###useSPI###writeByte###close###getMagInterruptStatus###useI2C###updateGyroMeasurements###updateMagMeasurements###readByte###setGyroRange###resetSettings###setMagODR###setAccODR###resetInterruptSettings###updateAccMeasurements###writeFlag###getGyroInterruptStatus###setAccRange###getAccInterruptStatus###setGyroInterrupt,Melopero_LSM9DS1
281060213,PCF8575,read16###getButtonMask###readButton16###selectN###isConnected###value###begin###valueOut###select###setAddress###rotateRight###selectNone###shiftRight###toggle###write###selectAll###shiftLeft###getAddress###toggleMask###rotateLeft###setButtonMask###readButton###write16###lastError###reverse###read,PCF8575
170540207,MQSensorsLib,serialDebug###getR0###getRegressionMethod###update###setA###setRegressionMethod###stringTofloat###setB###getRL###setR0###getB###setRsR0RatioGetPPM###setRL###externalADCUpdate###init###readSensorR0Rs###getVoltage###getRS###setADC###getA###readSensor###calibrate###setVoltResolution###validateEcuation###getVoltResolution,MQUnifiedsensor
43807141,MLX90614,isPowerOff###convertToCentiK###process###finish###isFinished###getObject2###isDualSensor###isSampling###convertToCentiC###getObject1###initialise###start###read###getAmbient###getSoftWire,MLX90614
279277059,EasyPin,setValue###off###toggle###on###init###value###state###readValue,EasyPin
10541520,Accelerometer_MMA7660,setSampleRate###getXYZ###init###setMode###getAcceleration###getAllData,MMA7660
373117144,SparkFun_SCD4x_Arduino_Library,setSensorAltitude###startLowPowerPeriodicMeasurement###getSerialNumber###performFactoryReset###getDataReadyStatus###readMeasurement###getTemperatureOffset###startPeriodicMeasurement###persistSettings###begin###reInit###getSensorAltitude###enableDebugging###measureSingleShot###getHumidity###getAutomaticSelfCalibrationEnabled###computeCRC8###sendCommand###getTemperature###performSelfTest###setTemperatureOffset###getCO2###performForcedRecalibration###readRegister###setAutomaticSelfCalibrationEnabled###setAmbientPressure###stopPeriodicMeasurement###measureSingleShotRHTOnly,SCD4x
228058590,TCS3200_library,closestColor###colorRead###colorMax###colorMin,tcs3200
248678673,107-Arduino-BMP388,io###onExternalEventHandler###get###convertPressureToAltitude###printTo###begin,ArduinoBMP388
198675607,SparkFun_Qwiic_Button_Arduino_Library,isPressed###isPressedQueueEmpty###LEDon###getI2Caddress###isConnected###timeSinceFirstPress###writeSingleRegisterWithReadback###setDebounceTime###readDoubleRegister###writeSingleRegister###begin###deviceID###getDebounceTime###getFirmwareVersion###readQuadRegister###isPressedQueueFull###isClickedQueueEmpty###writeDoubleRegister###getDeviceType###setI2Caddress###popPressedQueue###timeSinceFirstClick###hasBeenClicked###LEDconfig###writeDoubleRegisterWithReadback###resetInterruptConfig###isClickedQueueFull###LEDoff###timeSinceLastClick###popClickedQueue###enableClickedInterrupt###clearEventBits###checkDeviceID###available###timeSinceLastPress###disableClickedInterrupt###disablePressedInterrupt###readSingleRegister###enablePressedInterrupt,QwiicButton
483939080,ThreeD,LGFX,LGFX
33993732,uRTCLib,day###lostPower###ramRead###second###enableBattery###status32KOut###temp###set_rtc_address###dayOfWeek###minute###alarmClearFlag###set_model###enable32KOut###month###alarmSet###disableBattery###agingSet###set###alarmDayDow###alarmMode###ramWrite###disable32KOut###agingGet###refresh###sqwgMode###model###alarmDisable###alarmMinute###lostPowerClear###hour###alarmSecond###alarmHour###alarmTriggered###sqwgSetMode###year,uRTCLib
78886320,ControlledServo,getTargetAngle###moveTo###setRate###moveToNow###begin###update###moving###setMax###setServo###getAngle###getRate###setAngle###getMin###getMax###stop###moveNow###setMin###move###getTrim###setTrim,ControlledServo
140769166,arduino-CheapLCD,CheapLCD###backlightOff###backlightOn###readButton###backlightLevel###begin,CheapLCD
110576012,X-NUCLEO-53L0A1,STMPE1600DigiOut###begin###end###write,STMPE1600DigiOut
110576012,X-NUCLEO-53L0A1,end###VL53L0X_On###VL53L0X_X_NUCLEO_53L0A1###begin###VL53L0X_Off,VL53L0X_X_NUCLEO_53L0A1
318737689,SparkFun_SGP40_Arduino_Library,heaterOff###measureRaw###softReset###measureTest###enableDebugging###getVOCindex###begin,SGP40
